0.33076	19.19648	D	--	--
0.33299	19.55637	D	--	--
0.33313	19.4494	D	--	--
0.33593	19.51585	D	--	--
0.33587	19.2272	D	--	--
0.33734	19.54564	D	--	--
0.33867	19.48568	D	--	--
0.34044	19.70099	D	--	--
0.34184	19.46311	D	--	--
0.34289	19.47391	D	--	--
0.34367	19.6515	D	--	--
0.3455	19.79276	D	--	--
0.34507	19.43252	D	--	--
0.34979	19.82457	D	--	--
0.34861	19.59637	D	--	--
0.3507	19.93768	D	--	--
0.35064	19.54526	D	--	--
0.35341	19.95689	D	--	--
0.35256	19.6211	D	--	--
0.35385	19.66112	D	--	--
0.35417	19.39857	D	--	--
0.35733	19.72781	D	--	--
0.35895	19.87951	D	--	--
0.36027	19.72806	D	--	--
0.3603	19.70822	D	--	--
0.36115	19.32574	D	--	--
0.3619	19.51236	D	--	--
0.36405	19.41772	D	--	--
0.36708	19.58735	D	--	--
0.36843	19.98119	D	--	--
0.36734	19.44738	D	--	--
0.36845	19.64348	D	--	--
0.37016	19.411	D	--	--
0.37175	19.22519	D	--	--
0.37351	19.73425	D	--	--
0.37351	19.43589	D	--	--
0.3761	19.71685	D	--	--
0.37688	19.7086	D	--	--
0.37718	19.49593	D	--	--
0.37821	19.53106	D	--	--
0.38077	19.60398	D	--	--
0.38194	19.29665	D	--	--
0.38156	19.34774	D	--	--
0.38357	19.55337	D	--	--
0.38611	19.83686	D	--	--
0.38673	19.57979	D	--	--
0.38819	19.89373	D	--	--
0.38835	19.7024	D	--	--
0.39013	19.85345	D	--	--
0.39035	19.77534	D	--	--
0.39102	19.13735	D	--	--
0.39252	19.72265	D	--	--
0.39435	19.63638	D	--	--
0.39621	19.86191	D	--	--
0.39881	19.78191	D	--	--
0.39825	19.60107	D	--	--
0.40061	19.64879	D	--	--
0.40259	19.43442	D	--	--
0.40441	19.69017	D	--	--
0.40392	19.59571	D	--	--
0.40558	19.69849	D	--	--
0.40791	19.6322	D	--	--
0.40721	19.26843	D	--	--
0.4077	19.15004	D	--	--
0.4114	19.73921	D	--	--
0.41133	19.69051	D	--	--
0.41106	19.59479	D	--	--
0.4159	19.64101	D	--	--
0.41641	19.96657	D	--	--
0.41536	19.26783	D	--	--
0.4154	19.28597	D	--	--
0.41704	19.46204	D	--	--
0.41666	19.28386	D	--	--
0.4178	19.14712	D	--	--
0.42207	19.82393	D	--	--
0.42154	19.35053	D	--	--
0.42291	19.45193	D	--	--
0.42512	19.64471	D	--	--
0.42397	19.34446	D	--	--
0.42847	19.57203	D	--	--
0.42713	19.3588		D	--	--
0.43037	19.36638	D	--	--
0.43256	19.56641	D	--	--
