1725.4	116.44	a	--
1791.8	115.13	a	--
1858.1	113.825	a	--
1924.5	112.52	a	--
1990.9	111.21	a	--
2057.2	109.9	a	--
2123.6	108.59	a	--
2189.9	107.28	a	--
2256.31	105.97	a	--
2322.7	104.34	a	--
2389.0	103.03	a	--
2455.4	101.72	a	--
2521.8	101.07	a	--
2588.1	99.7604	a	--
2654.5	98.4521	a	--
200	78.8271	b	Sa80b
250	87.3313	b	--
300	94.8542	b	--
350	101.40	b	--
400	106.956	b	--
450	111.86	b	--
500	115.787	b	--
550	119.058	b	--
600	121.675	b	--
650	123.96	b	--
700	125.6	b	--
750	126.58	b	--
800	127.56	b	--
850	127.89	b	--
900	127.89	b	--
950	127.89	b	--
1000	127.56	b	--
1050	126.91	b	--
1100	126.25	b	--
1150	125.27	b	--
1200	124.29	b	--
1250	123.31	b	--
1300	122.33	b	--
1350	121.35	b	--
1400	120.37	b	--
1450	119.39	b	--
1500	118.40	b	--
1550	117.1	b	--
1600	116.11	b	--
1650	115.13	b	--
1700	114.15	b	--
1750	113.498	b	--
1800	112.517	b	--
1850	111.535	b	--
1900	110.554	b	--
1950	109.57	b	--
2000	108.26	b	--
33.307	18.5655	c	Wl48
54.794	27.921	c	--
92.974	43.6939	c	--
135.536	51.2084	c	--
177.226	60.0546	c	--
309.852	75.0065	c	--
356.36	85.058	c	--
678.043	106.27	c	--
916.098	95.5875	c	--
1015.4	107.37	c	--
1036.4	108.458	c	--
1339.3	94.5097	c	--
1341.0	88.604	c	--
1360.4	97.2406	c	--
241.26	92.7963	d	Be80
278.896	102.142	d	--
329.721	108.07	d	--
332.533	112.06	d	--
372.021	115.67	d	--
378.622	112.57	d	--
433.46	116.56	d	--
493.838	121.19	d	--
546.481	122.30	d	--
602.54	126.00	d	--
669.608	129.36	d	--
727.628	130.60	d	--
786.37	129.45	d	--
862.317	130.62	d	--
935.331	129.55	d	--
1054.7	128.83	d	--
1197.96	128.66	d	--
19.565	21.4907	e	Th80
30.272	27.4765	e	--
39.064	31.1994	e	--
50.183	35.2255	e	--
58.744	38.3981	e	--
69.344	42.5597	e	--
77.761	45.1774	e	--
89.42	46.8912	e	--
96.327	50.2161	e	--
108.531	55.2068	e	--
118.835	53.5283	e	--
128.834	60.3051	e	--
1224.66	121.476	f	Tr81
1453.5	112.674	f	--
1756.75	108.504	f	--
2052.9	105.84	f	--
2589.4	97.3154	f	--
3.306	4.5996	g	No75
5.049	6.6517	g	--
5.343	8.4119	g	--
6.928	7.8415	g	--
8.793	9.5598	g	--
9.105	10.1726	g	--
10.568	10.8657	g	--
12.328	10.3885	g	--
284.791	86.2309	h	Tp62
28276.3	29.8235	j	Is77a
28213.4	29.48	k	Is71
5498.1	68.6875	l	Vi62
5655.1	68.3604	l	--
5793.1	66.0708	l	--
5803.6	66.0708	l	--
5842.6	66.3979	l	--
5998.6	66.725	l	--
6011.6	67.0521	l	--
6041.6	66.725	l	--
6044.35	65.7438	l	--
7953.4	64.7625	l	--
8197.9	62.1458	l	--
8384.9	61.8188	l	--
8526.9	61.4917	l	--
8655.9	58.5479	l	--
8661.4	59.2021	l	--
8699.4	58.875	l	--
8837.9	58.875	l	--
8850.9	58.5479	l	--
8877.4	59.2021	l	--
8879.9	57.8938	l	--
28117	29.1758	m	Hs65
39.482	25.7001	n	Tm76
44.619	26.6469	n	--
49.577	29.1136	n	--
54.563	32.4181	n	--
59.595	35.0298	n	--
64.427	37.522	n	--
69.466	39.2592	n	--
74.599	41.3234	n	--
79.587	43.3161	n	--
84.49	45.6862	n	--
89.5	48.0309	n	--
94.494	50.5337	n	--
99.451	52.891	n	--
104.331	54.8605	n	--
109.163	57.3041	n	--
1475.88	118.62	o	Bo77
1551.4	118.32	o	--
1647.5	114.4	o	--
8000	58.942	p	Da77
61.176	46.1135	q	--
87.331	55.7003	q	--
136.245	63.5065	q	--
178.405	73.6416	q	--
230.438	79.8586	q	--
275.162	86.4803	q	--
2000	117	r	Ch73
66	43	s	Sc82
90	51	s	--
137	62	s	--
185	72	s	--
283	85	s	--
65.22	42.9	t	Sh84
89.72	51.1	t	--
136.1	61.8	t	--
183.9	72.1	t	--
280.6	85	t	--
258.32	82.6	x	SB76
288.16	78.37	x	--
296.11	87.59	x	--
323.16	88.36	x	--
328.48	93.63	x	--
366.32	96.24	x	--
398.7	102.02	x	--
431.08	107.27	x	--
433.9	100.68	x	--
463.57	106.2	x	--
525.75	110.11	x	--
550.08	111.67	x	--
555.63	104.03	x	--
566.37	108.76	x	--
585.37	105.85	x	--
650.17	114.24	x	--
652.95	109.76	x	--
723.26	112.88	x	--
742.16	115.77	x	--
790.89	114.42	x	--
823.25	121.25	x	--
850.36	118.33	x	--
885.53	119.36	x	--
1026.25	119.8	x	--
1085.78	120.28	x	--
1158.83	121.82	x	--
1245.45	120.44	x	--
1364.55	119.57	x	--
1367.3	116.94	x	--
1499.98	113.16	x	--
1610.95	113.08	x	--
1665.08	112.52	x	--
1735.46	111.95	x	--
1778.78	110.86	x	--
1838.33	110.56	x	--
